trip_id,organization_name,is_operator
252500000000000137,Länstrafiken Norrbotten,1
252500000000000138,Länstrafiken Norrbotten,1
252500000000000139,Länstrafiken Norrbotten,1
252500000000000140,Länstrafiken Norrbotten,1
252500000000000141,Länstrafiken Norrbotten,1
252500000000000142,Länstrafiken Norrbotten,1
252500000000000143,Länstrafiken Norrbotten,1
252500000000000144,Länstrafiken Norrbotten,1
252500000000000145,Länstrafiken Norrbotten,1
252500000000000146,Länstrafiken Norrbotten,1
252500000000000147,Länstrafiken Norrbotten,1
252500000000000148,Länstrafiken Norrbotten,1
252500000000000149,Länstrafiken Norrbotten,1
252500000000000150,Länstrafiken Norrbotten,1
252500000000000151,Länstrafiken Norrbotten,1
252500000000000152,Länstrafiken Norrbotten,1
252500000000000153,Länstrafiken Norrbotten,1
252500000000000154,Länstrafiken Norrbotten,1
252500000000000155,Länstrafiken Norrbotten,1
252500000000000156,Länstrafiken Norrbotten,1
252500000000000157,Länstrafiken Norrbotten,1
252500000000000158,Länstrafiken Norrbotten,1
252500000000000159,Länstrafiken Norrbotten,1
252500000000000160,Länstrafiken Norrbotten,1
252500000000000161,Länstrafiken Norrbotten,1
252500000000000162,Länstrafiken Norrbotten,1
252500000000000163,Länstrafiken Norrbotten,1
252500000000000164,Länstrafiken Norrbotten,1
252500000000000165,Länstrafiken Norrbotten,1
252500000000000166,Länstrafiken Norrbotten,1
252500000000000167,Länstrafiken Norrbotten,1
252500000000000168,Länstrafiken Norrbotten,1
252500000000000169,Länstrafiken Norrbotten,1
252500000000000170,Länstrafiken Norrbotten,1
252500000000000171,Länstrafiken Norrbotten,1
252500000000000172,Länstrafiken Norrbotten,1
252500000000000173,Länstrafiken Norrbotten,1
252500000000000174,Länstrafiken Norrbotten,1
252500000000000175,Länstrafiken Norrbotten,1
252500000000000176,Länstrafiken Norrbotten,1
252500000000000177,Länstrafiken Norrbotten,1
252500000000000178,Länstrafiken Norrbotten,1
252500000000000179,Länstrafiken Norrbotten,1
252500000000000180,Länstrafiken Norrbotten,1
252500000000000181,Länstrafiken Norrbotten,1
252500000000000182,Länstrafiken Norrbotten,1
252500000000000183,Länstrafiken Norrbotten,1
252500000000000184,Länstrafiken Norrbotten,1
252500000000000185,Länstrafiken Norrbotten,1
252500000000000186,Länstrafiken Norrbotten,1
252500000000000187,Länstrafiken Norrbotten,1
252500000000000188,Länstrafiken Norrbotten,1
252500000000000189,Länstrafiken Norrbotten,1
252500000000000190,Länstrafiken Norrbotten,1
252500000000000191,Länstrafiken Norrbotten,1
252500000000000192,Länstrafiken Norrbotten,1
252500000000000193,Länstrafiken Norrbotten,1
252500000000000194,Länstrafiken Norrbotten,1
252500000000000195,Länstrafiken Norrbotten,1
252500000000000196,Länstrafiken Norrbotten,1
252500000000000197,Flinkfeldts Buss AB 614,1
252500000000000198,Granbergs Buss AB 615,1
252500000000000199,Flinkfeldts Buss AB 614,1
252500000000000200,Flinkfeldts Buss AB 614,1
252500000000000201,Granbergs Buss AB 615,1
252500000000000202,Granbergs Buss AB 615,1
252500000000000203,Flinkfeldts Buss AB 614,1
252500000000000204,Flinkfeldts Buss AB 614,1
252500000000000205,Granbergs Buss AB 615,1
252500000000000206,Flinkfeldts Buss AB 614,1
252500000000000207,Länstrafiken Norrbotten,1
252500000000000208,Länstrafiken Norrbotten,1
252500000000000209,Länstrafiken Norrbotten,1
252500000000000210,Länstrafiken Norrbotten,1
252500000000000211,Länstrafiken Norrbotten,1
252500000000000212,Länstrafiken Norrbotten,1
252500000000000213,Länstrafiken Norrbotten,1
252500000000000214,Länstrafiken Norrbotten,1
252500000000000215,Länstrafiken Norrbotten,1
252500000000000216,Länstrafiken Norrbotten,1
252500000000000217,Länstrafiken Norrbotten,1
252500000000000218,Länstrafiken Norrbotten,1
252500000000000219,Länstrafiken Norrbotten,1
252500000000000220,Länstrafiken Norrbotten,1
252500000000000221,Länstrafiken Norrbotten,1
252500000000000222,Länstrafiken Norrbotten,1
252500000000000223,Länstrafiken Norrbotten,1
252500000000000224,Länstrafiken Norrbotten,1
252500000000000225,Länstrafiken Norrbotten,1
252500000000000226,Länstrafiken Norrbotten,1
252500000000000227,Länstrafiken Norrbotten,1
252500000000000228,Länstrafiken Norrbotten,1
252500000000000229,Länstrafiken Norrbotten,1
252500000000000230,Länstrafiken Norrbotten,1
252500000000000231,Länstrafiken Norrbotten,1
252500000000000232,Länstrafiken Norrbotten,1
252500000000000233,Länstrafiken Norrbotten,1
252500000000000234,Länstrafiken Norrbotten,1
252500000000000235,Länstrafiken Norrbotten,1
252500000000000236,Länstrafiken Norrbotten,1
252500000000000237,Länstrafiken Norrbotten,1
252500000000000238,Länstrafiken Norrbotten,1
252500000000000239,Länstrafiken Norrbotten,1
252500000000000240,Länstrafiken Norrbotten,1
252500000000000241,Länstrafiken Norrbotten,1
252500000000000242,Länstrafiken Norrbotten,1
252500000000000243,Länstrafiken Norrbotten,1
252500000000000244,Länstrafiken Norrbotten,1
252500000000000245,Länstrafiken Norrbotten,1
252500000000000246,Länstrafiken Norrbotten,1
252500000000000247,Länstrafiken Norrbotten,1
252500000000000248,Länstrafiken Norrbotten,1
252500000000000249,Länstrafiken Norrbotten,1
252500000000000250,Länstrafiken Norrbotten,1
252500000000000251,Länstrafiken Norrbotten,1
252500000000000252,Länstrafiken Norrbotten,1
252500000000000253,Länstrafiken Norrbotten,1
252500000000000254,Länstrafiken Norrbotten,1
252500000000000255,Länstrafiken Norrbotten,1
252500000000000256,Länstrafiken Norrbotten,1
252500000000000257,Länstrafiken Norrbotten,1
252500000000000258,Länstrafiken Norrbotten,1
252500000000000259,Länstrafiken Norrbotten,1
252500000000000260,Länstrafiken Norrbotten,1
252500000000000261,Länstrafiken Norrbotten,1
252500000000000262,Länstrafiken Norrbotten,1
252500000000000263,Länstrafiken Norrbotten,1
252500000000000264,Länstrafiken Norrbotten,1
252500000000000265,Länstrafiken Norrbotten,1
252500000000000266,Länstrafiken Norrbotten,1
252500000000000267,Länstrafiken Norrbotten,1
252500000000000268,Länstrafiken Norrbotten,1
252500000000000269,Länstrafiken Norrbotten,1
252500000000000270,Länstrafiken Norrbotten,1
252500000000000271,Länstrafiken Norrbotten,1
252500000000000272,Länstrafiken Norrbotten,1
252500000000000273,Länstrafiken Norrbotten,1
252500000000000274,Länstrafiken Norrbotten,1
252500000000000275,Länstrafiken Norrbotten,1
252500000000000276,Länstrafiken Norrbotten,1
252500000000000277,Länstrafiken Norrbotten,1
252500000000000278,Länstrafiken Norrbotten,1
252500000000000279,Länstrafiken Norrbotten,1
252500000000000280,Länstrafiken Norrbotten,1
252500000000000281,Länstrafiken Norrbotten,1
252500000000000282,Länstrafiken Norrbotten,1
252500000000000283,Länstrafiken Norrbotten,1
252500000000000284,Länstrafiken Norrbotten,1
