stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,platform_code
9022012063001001,Svedala Sjödikenvägen,55.515461,13.238563,0,9021012063001000,A
9022012063001002,Svedala Sjödikenvägen,55.515638,13.236714,0,9021012063001000,B
9022012063002001,Svedala Ö Tvärgatan,55.515140,13.243825,0,9021012063002000,A
9022012063002002,Svedala Ö Tvärgatan,55.515217,13.243662,0,9021012063002000,B
9022012063003001,Klågerup busstation,55.597597,13.260222,0,9021012063003000,A
9022012063003002,Klågerup busstation,55.597582,13.259922,0,9021012063003000,B
9022012063004001,Svedala Stortorget,55.508223,13.234474,0,9021012063004000,A
9022012063004002,Svedala Stortorget,55.508063,13.234548,0,9021012063004000,B
9022012063005001,Sanddalen,55.580399,13.310840,0,9021012063005000,A
9022012063005002,Sanddalen,55.580516,13.310880,0,9021012063005000,B
9022012063006001,Vismarlöv,55.585151,13.291042,0,9021012063006000,A
9022012063006002,Vismarlöv,55.584979,13.291815,0,9021012063006000,B
9022012063007001,Stridsmölla,55.586152,13.279858,0,9021012063007000,A
9022012063007002,Stridsmölla,55.586160,13.279794,0,9021012063007000,B
9022012063008001,Vittenbjär,55.592368,13.273651,0,9021012063008000,A
9022012063008002,Vittenbjär,55.592369,13.273699,0,9021012063008000,B
9022012063009001,Torup Statarmuseet,55.572519,13.199078,0,9021012063009000,A
9022012063009002,Torup Statarmuseet,55.572670,13.199020,0,9021012063009000,B
9022012063010001,Svedala Floragatan,55.510317,13.235367,0,9021012063010000,A
9022012063010002,Svedala Floragatan,55.510075,13.235367,0,9021012063010000,B
9022012063012001,Nötesjö,55.515387,13.358679,0,9021012063012000,A
