trip_id,organization_name,is_operator
121120000323462987,Nobina Sverige AB,1
121120000323463211,Nobina Sverige AB,1
121120000323463239,Nobina Sverige AB,1
121120000323463323,Nobina Sverige AB,1
121120000323463580,Nobina Sverige AB,1
121120000323463609,Nobina Sverige AB,1
121120000323463696,Nobina Sverige AB,1
121120000323463928,Nobina Sverige AB,1
121120000323464221,Nobina Sverige AB,1
121120000323464337,Nobina Sverige AB,1
121120000323464453,Nobina Sverige AB,1
121120000323464627,Nobina Sverige AB,1
121120000323464801,Nobina Sverige AB,1
121120000323464917,Nobina Sverige AB,1
121120000323465004,Nobina Sverige AB,1
121120000323465091,Nobina Sverige AB,1
121120000323465178,Nobina Sverige AB,1
121120000323465381,Nobina Sverige AB,1
121120000323465439,Nobina Sverige AB,1
121120000323465468,Nobina Sverige AB,1
121120000323465787,Nobina Sverige AB,1
121120000323465816,Nobina Sverige AB,1
121120000323465903,Nobina Sverige AB,1
121120000323465932,Nobina Sverige AB,1
121120000323466019,Nobina Sverige AB,1
121120000323466106,Nobina Sverige AB,1
121120000323466135,Nobina Sverige AB,1
121120000323466257,Nobina Sverige AB,1
121120000323466607,Nobina Sverige AB,1
121120000323466787,Nobina Sverige AB,1
121120000323466990,Nobina Sverige AB,1
121120000323467047,Nobina Sverige AB,1
121120000323467134,Nobina Sverige AB,1
121120000323467423,Nobina Sverige AB,1
121120000323467510,Nobina Sverige AB,1
121120000323467568,Nobina Sverige AB,1
121120000323467626,Nobina Sverige AB,1
121120000323467741,Nobina Sverige AB,1
121120000323467770,Nobina Sverige AB,1
121120000323467885,Nobina Sverige AB,1
121120000323467914,Nobina Sverige AB,1
121120000323468029,Nobina Sverige AB,1
121120000323468145,Nobina Sverige AB,1
121120000323468318,Nobina Sverige AB,1
121120000323468579,Nobina Sverige AB,1
121120000323468637,Nobina Sverige AB,1
121120000323468695,Nobina Sverige AB,1
121120000323468724,Nobina Sverige AB,1
121120000323468782,Nobina Sverige AB,1
121120000323468840,Nobina Sverige AB,1
121120000323468924,Nobina Sverige AB,1
121120000323469036,Nobina Sverige AB,1
121120000323469064,Nobina Sverige AB,1
121120000323461642,Nobina Sverige AB,1
121120000323461700,Nobina Sverige AB,1
121120000323461845,Nobina Sverige AB,1
121120000323461874,Nobina Sverige AB,1
121120000323461903,Nobina Sverige AB,1
121120000323462076,Nobina Sverige AB,1
121120000323462679,Nobina Sverige AB,1
121120000323462707,Nobina Sverige AB,1
121120000323462735,Nobina Sverige AB,1
121120000323462791,Nobina Sverige AB,1
121120000323462819,Nobina Sverige AB,1
121120000323462931,Nobina Sverige AB,1
121120000323463043,Nobina Sverige AB,1
121120000323463295,Nobina Sverige AB,1
121120000323463493,Nobina Sverige AB,1
121120000323463522,Nobina Sverige AB,1
121120000323463638,Nobina Sverige AB,1
121120000323463725,Nobina Sverige AB,1
121120000323463783,Nobina Sverige AB,1
121120000323463841,Nobina Sverige AB,1
121120000323463899,Nobina Sverige AB,1
121120000323464016,Nobina Sverige AB,1
121120000323464192,Nobina Sverige AB,1
121120000323464279,Nobina Sverige AB,1
121120000323464482,Nobina Sverige AB,1
121120000323464830,Nobina Sverige AB,1
121120000323464859,Nobina Sverige AB,1
121120000323464888,Nobina Sverige AB,1
121120000323465062,Nobina Sverige AB,1
121120000323465526,Nobina Sverige AB,1
121120000323465555,Nobina Sverige AB,1
121120000323465758,Nobina Sverige AB,1
121120000323465874,Nobina Sverige AB,1
121120000323465990,Nobina Sverige AB,1
121120000323466164,Nobina Sverige AB,1
121120000323466226,Nobina Sverige AB,1
121120000323466317,Nobina Sverige AB,1
121120000323466520,Nobina Sverige AB,1
121120000323466549,Nobina Sverige AB,1
121120000323466742,Nobina Sverige AB,1
121120000323466816,Nobina Sverige AB,1
121120000323466932,Nobina Sverige AB,1
121120000323467019,Nobina Sverige AB,1
121120000323467076,Nobina Sverige AB,1
121120000323467105,Nobina Sverige AB,1
121120000323467163,Nobina Sverige AB,1
121120000323467307,Nobina Sverige AB,1
121120000323467336,Nobina Sverige AB,1
121120000323467481,Nobina Sverige AB,1
121120000323467539,Nobina Sverige AB,1
121120000323467684,Nobina Sverige AB,1
121120000323467712,Nobina Sverige AB,1
121120000323468058,Nobina Sverige AB,1
121120000323468203,Nobina Sverige AB,1
121120000323468232,Nobina Sverige AB,1
121120000323468260,Nobina Sverige AB,1
